A_SECTOR,SHELF,REEF,REPORT_YEAR,SITE_NO,TRANSECT_NO,FAMILY_2021,GROUP_CODE,COMP_2021,COMP_2021_DESCRIPTION,VISIT_NO,cover,cREPORT_YEAR
CL,M,Lizard Isles,2022,1,3,,AB,AB,Abiotic,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Acanthasteridae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Acroporidae,HC,ACBX,Acropora branching & bottlebrush,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Acroporidae,HC,ACD,Acropora digitate,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Acroporidae,HC,ACSE,Acropora submassive & encrusting,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Acroporidae,HC,ACTO,Acropora tabulate & corymbose,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,4,Acroporidae,HC,COR_CBCF,non-Acropora coral branching & foliose,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Acroporidae,HC,G_AST,Astreopora,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Acroporidae,HC,G_ISO_B,Isopora branching,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Acroporidae,HC,G_ISO_CSE,Isopora encrusting-submassive,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Acroporidae,HC,G_MON,Montipora,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Adeonidae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Agariciidae,HC,F_AGA_CEMS,Agariciidae encrusting & submassive,30,0.995024875621891,2022
CL,M,Lizard Isles,2022,1,4,Agariciidae,HC,F_AGA_CF,Agariciidae foliose,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Alcyoniidae,SC,F_SC_ALC,Alcyoniidae,30,4.47761194029851,2022
CL,M,Lizard Isles,2022,1,4,Alcyoniidae,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Anthothelidae,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Antipathidae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Astrocoeniidae,HC,COR_CBCF,non-Acropora coral branching & foliose,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Astrocoeniidae,HC,COR_CE,non-Acropora coral encrusting,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Benthos,A,MA_OTH,Other Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Bonnemaisoniaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Briareidae,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Caryophylliidae,HC,COR_CL,Solitary coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Caulerpaceae,A,MA_GREEN,Green Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Chalinidae,SP,SP,Sponges & Ascidians,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Cidaridae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Class,A,MA_BROWN,Brown Macroalgae,30,0.995024875621891,2022
CL,M,Lizard Isles,2022,1,4,Class,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Class,OT,SP,Sponges & Ascidians,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Class,SC,SC_GORG_LIKE,Gorgonian like soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Class,SC,SC_OTH,Other soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Class,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Clavulariidae,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Clionaidae,SP,SP,Sponges & Ascidians,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Codiacae,A,MA_GREEN,Green Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Coscinaraeidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Cystocloniaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Dasycladaceae,A,MA_GREEN,Green Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Dendrophylliidae,HC,COR_CE,non-Acropora coral encrusting,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Dendrophylliidae,HC,G_TUB_HET,Tubastrea Heteropsammia,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Dendrophylliidae,HC,G_TUR_DUN,Turbinaria and Duncanopsammia,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Diadematidae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Dictyotaceae,A,MA_BROWN,Brown Macroalgae,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,4,Didemnidae,OT,SP,Sponges & Ascidians,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Diploastraeidae,HC,G_DIP,Diploastrea,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Ellisellidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Euphylliidae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Euphylliidae,HC,G_GAL,Galaxea,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Family,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Fungiidae,HC,F_FUN_CECF,Fungiidae encrusting & foliose,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Fungiidae,HC,F_FUN_CMR,Fungiidae free-living,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,4,Gorgoniidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Group,A,TA,Turf algae,30,75.6218905472637,2022
CL,M,Lizard Isles,2022,1,4,Group,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Halimedaceae,A,MA_GREEN,Green Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Helioporidae,SC,G_HEL,Heliopora,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Hydrocharitaceae,SG,SG,Seagrass,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Hydrolithaceae,A,CA,Coralline algae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,INCERTAE SEDIS,HC,G_PAC,Pachyseris,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Isididae,SC,SC_GORG_LIKE,Gorgonian like soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Leptastreidae,HC,G_LEP,Leptastrea,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Liagoraceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Lithophyllaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Lobophylliidae,HC,COR_CL,Solitary coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Lobophylliidae,HC,G_ACA_MIC_HOM,Acanthastea Micromussa Homophyllia,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Lobophylliidae,HC,G_LOB_AUST,Lobophyllia Australophyllia & A. pachysepta,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Lobophylliidae,HC,G_MOS,Moseleya,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Lobophylliidae,HC,G_OXY_ECL_ECY,Oxypora Echinophyllia Echinomorpha,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Merulinidae,HC,COR_CL,Solitary coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Merulinidae,HC,F_MER_CEMS,"Merulinidae encrusting, massive & sub-massive",30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,4,Merulinidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,30,1.49253731343284,2022
CL,M,Lizard Isles,2022,1,4,Merulinidae,HC,G_ECH_CB,Echinopora branching,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Merulinidae,HC,G_ECH_OTH,Echinopora encrusting & foliose,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,4,Merulinidae,HC,G_HYD_CB,Hydnophora branching,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Merulinidae,HC,G_HYD_OTH,Hydnophora not branching,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Merulinidae,HC,G_MER,Merulina,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Merulinidae,HC,G_MYC,Mycedium,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Merulinidae,HC,G_PEC,Pectinia,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Milleporidae,OT,G_MIL,Millepora,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Nephtheidae,SC,F_SC_NEP,Nephtheidae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Non-Acropora coral,HC,COR_CBCF,non-Acropora coral branching & foliose,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Non-Acropora coral,HC,COR_CE,non-Acropora coral encrusting,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Non-Acropora coral,HC,COR_CMCS,non-Acropora coral massive & sub-massive,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Order,A,CA,Coralline algae,30,0.995024875621891,2022
CL,M,Lizard Isles,2022,1,4,Order,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Order,OT,ZOA,Zoanthids,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,4,Order,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Order,SG,SG,Seagrass,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Peyssonneliaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Phylum,A,MA_GREEN,Green Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Phylum,A,MA_RED,Red Macroalgae,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,4,Phylum,A,TA,Turf algae,30,1.49253731343284,2022
CL,M,Lizard Isles,2022,1,4,Phylum,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Phylum,SP,SP,Sponges & Ascidians,30,3.48258706467662,2022
CL,M,Lizard Isles,2022,1,4,Plerogyridae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Plesiastreidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Pocilloporidae,HC,G_POC,Pocillopora,30,2.98507462686567,2022
CL,M,Lizard Isles,2022,1,4,Pocilloporidae,HC,G_SER,Seriatopora,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Pocilloporidae,HC,G_STY,Stylophora,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Poritidae,HC,G_GON_ALV_BER,"Goniopora, Alveopora & Bernardpora",30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,4,Poritidae,HC,G_POR_B,Porites branching,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Poritidae,HC,G_POR_CECS,Porites encrusting & sub-massive,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Poritidae,HC,G_POR_M,Porites massive,30,2.48756218905473,2022
CL,M,Lizard Isles,2022,1,4,Poritidae,HC,S_POR_RUS,Porites rus,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Psammocoridae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Rhizangiidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Rhodomelaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Rhodymeniaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Sarcinochrysidaceae,A,MA_OTH,Other Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Sargassaceae,A,MA_BROWN,Brown Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Scytosiphonacae,A,MA_BROWN,Brown Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Serpulidae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Siderastreidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Solieriaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Spongiidae,SP,SP,Sponges & Ascidians,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Stylasteridae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Subphylum,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Superclass,OT,IN,Indeterminate,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Tridacninae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Trochidae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Tubiporidae,SC,SC_OTH,Other soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Udoteaceae,A,MA_GREEN,Green Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,Xeniidae,SC,F_SC_XEN,Xeniidae,30,0.0,2022
CL,M,Lizard Isles,2022,1,4,,AB,AB,Abiotic,30,0.995024875621891,2022
CL,M,Lizard Isles,2022,1,5,Acanthasteridae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Acroporidae,HC,ACBX,Acropora branching & bottlebrush,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Acroporidae,HC,ACD,Acropora digitate,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Acroporidae,HC,ACSE,Acropora submassive & encrusting,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Acroporidae,HC,ACTO,Acropora tabulate & corymbose,30,0.995024875621891,2022
CL,M,Lizard Isles,2022,1,5,Acroporidae,HC,COR_CBCF,non-Acropora coral branching & foliose,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Acroporidae,HC,G_AST,Astreopora,30,1.49253731343284,2022
CL,M,Lizard Isles,2022,1,5,Acroporidae,HC,G_ISO_B,Isopora branching,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Acroporidae,HC,G_ISO_CSE,Isopora encrusting-submassive,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Acroporidae,HC,G_MON,Montipora,30,0.995024875621891,2022
CL,M,Lizard Isles,2022,1,5,Adeonidae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Agariciidae,HC,F_AGA_CEMS,Agariciidae encrusting & submassive,30,0.995024875621891,2022
CL,M,Lizard Isles,2022,1,5,Agariciidae,HC,F_AGA_CF,Agariciidae foliose,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Alcyoniidae,SC,F_SC_ALC,Alcyoniidae,30,5.4726368159204,2022
CL,M,Lizard Isles,2022,1,5,Alcyoniidae,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Anthothelidae,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Antipathidae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Astrocoeniidae,HC,COR_CBCF,non-Acropora coral branching & foliose,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Astrocoeniidae,HC,COR_CE,non-Acropora coral encrusting,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Benthos,A,MA_OTH,Other Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Bonnemaisoniaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Briareidae,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Caryophylliidae,HC,COR_CL,Solitary coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Caulerpaceae,A,MA_GREEN,Green Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Chalinidae,SP,SP,Sponges & Ascidians,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Cidaridae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Class,A,MA_BROWN,Brown Macroalgae,30,1.49253731343284,2022
CL,M,Lizard Isles,2022,1,5,Class,OT,OT,Other organisms,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,5,Class,OT,SP,Sponges & Ascidians,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Class,SC,SC_GORG_LIKE,Gorgonian like soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Class,SC,SC_OTH,Other soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Class,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Clavulariidae,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Clionaidae,SP,SP,Sponges & Ascidians,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Codiacae,A,MA_GREEN,Green Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Coscinaraeidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Cystocloniaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Dasycladaceae,A,MA_GREEN,Green Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Dendrophylliidae,HC,COR_CE,non-Acropora coral encrusting,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Dendrophylliidae,HC,G_TUB_HET,Tubastrea Heteropsammia,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Dendrophylliidae,HC,G_TUR_DUN,Turbinaria and Duncanopsammia,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Diadematidae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Dictyotaceae,A,MA_BROWN,Brown Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Didemnidae,OT,SP,Sponges & Ascidians,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Diploastraeidae,HC,G_DIP,Diploastrea,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Ellisellidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,5,Euphylliidae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Euphylliidae,HC,G_GAL,Galaxea,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,5,Family,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Fungiidae,HC,F_FUN_CECF,Fungiidae encrusting & foliose,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Fungiidae,HC,F_FUN_CMR,Fungiidae free-living,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,5,Gorgoniidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Group,A,TA,Turf algae,30,70.1492537313433,2022
CL,M,Lizard Isles,2022,1,5,Group,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Halimedaceae,A,MA_GREEN,Green Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Helioporidae,SC,G_HEL,Heliopora,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Hydrocharitaceae,SG,SG,Seagrass,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Hydrolithaceae,A,CA,Coralline algae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,INCERTAE SEDIS,HC,G_PAC,Pachyseris,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Isididae,SC,SC_GORG_LIKE,Gorgonian like soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Leptastreidae,HC,G_LEP,Leptastrea,30,0.995024875621891,2022
CL,M,Lizard Isles,2022,1,5,Liagoraceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Lithophyllaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Lobophylliidae,HC,COR_CL,Solitary coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Lobophylliidae,HC,G_ACA_MIC_HOM,Acanthastea Micromussa Homophyllia,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Lobophylliidae,HC,G_LOB_AUST,Lobophyllia Australophyllia & A. pachysepta,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,5,Lobophylliidae,HC,G_MOS,Moseleya,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Lobophylliidae,HC,G_OXY_ECL_ECY,Oxypora Echinophyllia Echinomorpha,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Merulinidae,HC,COR_CL,Solitary coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Merulinidae,HC,F_MER_CEMS,"Merulinidae encrusting, massive & sub-massive",30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,5,Merulinidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,30,1.49253731343284,2022
CL,M,Lizard Isles,2022,1,5,Merulinidae,HC,G_ECH_CB,Echinopora branching,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Merulinidae,HC,G_ECH_OTH,Echinopora encrusting & foliose,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,5,Merulinidae,HC,G_HYD_CB,Hydnophora branching,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Merulinidae,HC,G_HYD_OTH,Hydnophora not branching,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Merulinidae,HC,G_MER,Merulina,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Merulinidae,HC,G_MYC,Mycedium,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Merulinidae,HC,G_PEC,Pectinia,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Milleporidae,OT,G_MIL,Millepora,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Nephtheidae,SC,F_SC_NEP,Nephtheidae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Non-Acropora coral,HC,COR_CBCF,non-Acropora coral branching & foliose,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Non-Acropora coral,HC,COR_CE,non-Acropora coral encrusting,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Non-Acropora coral,HC,COR_CMCS,non-Acropora coral massive & sub-massive,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Order,A,CA,Coralline algae,30,1.49253731343284,2022
CL,M,Lizard Isles,2022,1,5,Order,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Order,OT,ZOA,Zoanthids,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,5,Order,SC,SC_OTH_E,Other encrusting soft coral,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Order,SG,SG,Seagrass,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Peyssonneliaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Phylum,A,MA_GREEN,Green Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Phylum,A,MA_RED,Red Macroalgae,30,1.49253731343284,2022
CL,M,Lizard Isles,2022,1,5,Phylum,A,TA,Turf algae,30,0.995024875621891,2022
CL,M,Lizard Isles,2022,1,5,Phylum,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Phylum,SP,SP,Sponges & Ascidians,30,1.99004975124378,2022
CL,M,Lizard Isles,2022,1,5,Plerogyridae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Plesiastreidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Pocilloporidae,HC,G_POC,Pocillopora,30,1.99004975124378,2022
CL,M,Lizard Isles,2022,1,5,Pocilloporidae,HC,G_SER,Seriatopora,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Pocilloporidae,HC,G_STY,Stylophora,30,0.497512437810945,2022
CL,M,Lizard Isles,2022,1,5,Poritidae,HC,G_GON_ALV_BER,"Goniopora, Alveopora & Bernardpora",30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Poritidae,HC,G_POR_B,Porites branching,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Poritidae,HC,G_POR_CECS,Porites encrusting & sub-massive,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Poritidae,HC,G_POR_M,Porites massive,30,2.98507462686567,2022
CL,M,Lizard Isles,2022,1,5,Poritidae,HC,S_POR_RUS,Porites rus,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Psammocoridae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Rhizangiidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Rhodomelaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Rhodymeniaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Sarcinochrysidaceae,A,MA_OTH,Other Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Sargassaceae,A,MA_BROWN,Brown Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Scytosiphonacae,A,MA_BROWN,Brown Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Serpulidae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Siderastreidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Solieriaceae,A,MA_RED,Red Macroalgae,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Spongiidae,SP,SP,Sponges & Ascidians,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Stylasteridae,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Subphylum,OT,OT,Other organisms,30,0.0,2022
CL,M,Lizard Isles,2022,1,5,Superclass,OT,IN,Indeterminate,30,0.0,2022
